,Rooms,Distance,Postcode,Bathroom,Car,Propertycount,Price_per_unitArea,Type_h,Type_t,Type_u
9013,0.3333333333333333,0.2156448202959831,0.150460593654043,0.25,0.2,0.1252528103099572,0.003526444766438761,1,0,0
9014,0.1111111111111111,0.2156448202959831,0.150460593654043,0.25,0.2,0.1252528103099572,0.004032328873795912,1,0,0
9016,0.2222222222222222,0.20084566596194503,0.03480040941658137,0.125,0.1,0.19345280090306194,0.0017568518257774241,1,0,0
9017,0.4444444444444444,0.20084566596194503,0.03480040941658137,0.25,0.1,0.19345280090306194,0.0021439243810675076,1,0,0
9018,0.0,0.13530655391120508,0.18730808597748208,0.125,0.1,0.12054936268284652,0.0002726514579489234,0,0,1
9019,0.2222222222222222,0.16701902748414377,0.10542476970317298,0.25,0.2,0.24895348290296787,0.006182874466094914,0,1,0
9020,0.3333333333333333,0.20507399577167018,0.10644831115660185,0.375,0.2,0.3489958139316119,0.0035610759225178446,1,0,0
9022,0.4444444444444444,0.4904862579281184,0.15660184237461616,0.25,0.2,0.21828700437420628,0.001129089515738226,1,0,0
9023,0.2222222222222222,0.4904862579281184,0.15660184237461616,0.25,0.1,0.21828700437420628,0.0017457507065688357,1,0,0
9024,0.3333333333333333,0.4904862579281184,0.15660184237461616,0.375,0.2,0.21828700437420628,0.0037936102808721847,0,1,0
9025,0.1111111111111111,0.36575052854122625,0.19754350051177072,0.125,0.4,0.23409058840129815,0.0030798503396658908,1,0,0
9026,0.5555555555555556,0.36575052854122625,0.19754350051177072,0.375,0.4,0.23409058840129815,0.0030118059272476504,1,0,0
9027,0.3333333333333333,0.24101479915433405,0.20880245649948823,0.25,0.2,0.30130285499270965,0.003540124055476199,1,0,0
9028,0.3333333333333333,0.24101479915433405,0.20880245649948823,0.25,0.2,0.30130285499270965,0.005577917939114733,0,1,0
9029,0.2222222222222222,0.29175475687103597,0.16888433981576254,0.25,0.2,0.4976247589483091,0.0024005473045558617,1,0,0
9030,0.3333333333333333,0.29175475687103597,0.16888433981576254,0.125,0.2,0.4976247589483091,0.0026570732771628715,1,0,0
9031,0.2222222222222222,0.29175475687103597,0.16888433981576254,0.25,0.2,0.4976247589483091,0.005206584941784277,0,1,0
9032,0.3333333333333333,0.29175475687103597,0.16888433981576254,0.25,0.2,0.4976247589483091,0.0051655202988297065,1,0,0
9033,0.3333333333333333,0.29175475687103597,0.16888433981576254,0.25,0.2,0.4976247589483091,0.0034934776798585354,1,0,0
9034,0.2222222222222222,0.29175475687103597,0.16888433981576254,0.125,0.2,0.4976247589483091,0.00281079247430343,1,0,0
9035,0.1111111111111111,0.36575052854122625,0.19754350051177072,0.125,0.2,0.11650439772353134,0.005053504573937806,0,0,1
9037,0.3333333333333333,0.28329809725158567,0.1330603889457523,0.375,0.4,0.25041155166737217,0.003239134295563949,1,0,0
9038,0.3333333333333333,0.28329809725158567,0.1330603889457523,0.25,0.1,0.11655143219980245,0.004520013121660761,0,1,0
9039,0.2222222222222222,0.5708245243128964,0.20061412487205732,0.25,0.2,0.1174921217252246,0.002702002149783697,1,0,0
9040,0.3333333333333333,0.5285412262156448,0.1586489252814739,0.25,0.2,0.43812614646535913,0.001148416474416398,1,0,0
9041,0.3333333333333333,0.5285412262156448,0.1586489252814739,0.125,0.3,0.43812614646535913,0.0013194115206941436,1,0,0
9043,0.2222222222222222,0.5285412262156448,0.1586489252814739,0.25,0.3,0.43812614646535913,0.0011849853256912797,1,0,0
9044,0.1111111111111111,0.3403805496828753,0.09007164790174002,0.125,0.1,0.047081510747377826,0.0026302850321865178,0,0,1
9045,0.2222222222222222,0.22198731501057084,0.19037871033776868,0.25,0.1,0.4792813132025775,0.0073668503366695,0,0,1
9047,0.2222222222222222,0.22198731501057084,0.19037871033776868,0.125,0.3,0.4792813132025775,0.005636747241248988,1,0,0
9048,0.2222222222222222,0.22198731501057084,0.19037871033776868,0.25,0.1,0.4792813132025775,0.006888606868321292,1,0,0
9049,0.2222222222222222,0.22198731501057084,0.19037871033776868,0.125,0.2,0.4792813132025775,0.0041549409999305275,1,0,0
9050,0.3333333333333333,0.22198731501057084,0.19037871033776868,0.25,0.1,0.4792813132025775,0.00599908045766513,1,0,0
9051,0.2222222222222222,0.22198731501057084,0.19037871033776868,0.125,0.1,0.4792813132025775,0.007513428199094407,0,0,1
9052,0.4444444444444444,0.2177589852008457,0.19140225179119755,0.375,0.2,0.3080287850994779,0.004176539722817962,1,0,0
9053,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.006764518553917038,1,0,0
9054,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.0,0.5422604769295893,0.007862254564400485,1,0,0
9055,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.007724941847534345,1,0,0
9056,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.007482787117010936,1,0,0
9057,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.01597405958897137,1,0,0
9058,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.3,0.5422604769295893,0.007003492051604858,1,0,0
9059,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.005208509423401291,1,0,0
9060,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.013804144082619959,0,1,0
9061,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.0027172764855834947,1,0,0
9064,0.1111111111111111,0.08456659619450317,0.05834186284544524,0.125,0.2,0.24194534593857298,0.008806311120150085,1,0,0
9065,0.2222222222222222,0.10993657505285413,0.05629477993858751,0.125,0.1,0.3148017496825173,0.0033823350470443565,1,0,0
9066,0.3333333333333333,0.10993657505285413,0.05629477993858751,0.125,0.0,0.3148017496825173,0.0038225101788390424,1,0,0
9067,0.2222222222222222,0.2283298097251586,0.10747185261003071,0.125,0.1,0.1924180424250976,0.002518390507950333,1,0,0
9068,0.2222222222222222,0.2283298097251586,0.10747185261003071,0.125,0.3,0.1924180424250976,0.001869956265068156,1,0,0
9069,0.2222222222222222,0.2558139534883721,0.0849539406345957,0.125,0.1,0.4602793847890504,0.0018208719255680364,1,0,0
9070,0.3333333333333333,0.21987315010570826,0.12794268167860798,0.375,0.2,0.24876534499788344,0.012471912510181754,0,1,0
9071,0.1111111111111111,0.21987315010570826,0.12794268167860798,0.125,0.1,0.24876534499788344,0.003737116717447207,0,0,1
9072,0.3333333333333333,0.3107822410147992,0.15455475946775846,0.25,0.2,0.1720991486759795,0.0022354584151622016,1,0,0
9073,0.3333333333333333,0.3128964059196618,0.02354145342886387,0.25,0.2,0.10747377827947886,0.0016212032949964683,1,0,0
9075,0.2222222222222222,0.16279069767441862,0.1269191402251791,0.25,0.2,0.40125111706881145,0.0045215904535436165,0,1,0
9076,0.2222222222222222,0.17758985200845667,0.12896622313203684,0.25,0.3,0.13527115375570292,0.0035155733314669027,1,0,0
9077,0.1111111111111111,0.17758985200845667,0.12896622313203684,0.125,0.1,0.13527115375570292,0.010130935231109835,0,0,1
9078,0.1111111111111111,0.07399577167019028,0.05527123848515865,0.125,0.0,0.12779267202859695,0.013719529374640776,1,0,0
9079,0.2222222222222222,0.2135306553911205,0.1668372569089048,0.25,0.2,0.34960726212313625,0.0034823197428337123,1,0,0
9080,0.2222222222222222,0.2135306553911205,0.1668372569089048,0.25,0.2,0.34960726212313625,0.002203238930273968,0,0,1
9081,0.2222222222222222,0.2135306553911205,0.1668372569089048,0.25,0.2,0.34960726212313625,0.004509609308720517,1,0,0
9082,0.3333333333333333,0.2135306553911205,0.1668372569089048,0.25,0.2,0.34960726212313625,0.003179612017602186,1,0,0
9083,0.1111111111111111,0.2135306553911205,0.1668372569089048,0.125,0.2,0.34960726212313625,0.005336304746981665,0,0,1
9084,0.2222222222222222,0.3128964059196618,0.02354145342886387,0.125,0.3,0.3447627110672123,0.001890267026240619,1,0,0
9085,0.3333333333333333,0.6596194503171248,0.2016376663254862,0.125,0.3,0.07525516203377075,0.0011678293306886954,1,0,0
9086,0.1111111111111111,0.6596194503171248,0.2016376663254862,0.125,0.1,0.07525516203377075,0.0035532037929609504,0,0,1
9087,0.2222222222222222,0.6596194503171248,0.2016376663254862,0.125,0.2,0.07525516203377075,0.002115259357287434,1,0,0
9088,0.3333333333333333,0.6596194503171248,0.2016376663254862,0.25,0.2,0.07525516203377075,0.0016889335311613169,1,0,0
9093,0.2222222222222222,0.24735729386892177,0.15148413510747186,0.125,0.1,0.15018108273364375,0.0023958599025694373,1,0,0
9094,0.1111111111111111,0.24735729386892177,0.15148413510747186,0.125,0.1,0.15018108273364375,0.004163816053872369,1,0,0
9095,0.1111111111111111,0.5708245243128964,0.20061412487205732,0.125,0.1,0.16542025304548233,0.0012700311709209432,0,0,1
9096,0.2222222222222222,0.5708245243128964,0.20061412487205732,0.25,0.2,0.16542025304548233,0.0020243789061921277,1,0,0
9097,0.1111111111111111,0.3784355179704017,0.19651995905834185,0.125,0.2,0.44066600818399887,0.002731803435093236,0,1,0
9098,0.2222222222222222,0.3784355179704017,0.19651995905834185,0.125,0.4,0.44066600818399887,0.0026957090046255397,1,0,0
9100,0.2222222222222222,0.35306553911205074,0.17195496417604914,0.125,0.2,0.2562438267249894,0.0023343956705451497,1,0,0
9101,0.1111111111111111,0.07610993657505286,0.06960081883316274,0.25,0.1,0.12064343163538874,0.0016585160333753332,1,0,0
9102,0.2222222222222222,0.14164904862579283,0.0593654042988741,0.25,0.1,0.5086778608720192,0.005221837929272829,1,0,0
9103,0.3333333333333333,0.14164904862579283,0.0593654042988741,0.25,0.2,0.5086778608720192,0.0033652001469099612,1,0,0
9104,0.2222222222222222,0.14164904862579283,0.0593654042988741,0.125,0.1,0.5086778608720192,0.014996182367326699,0,1,0
9105,0.1111111111111111,0.14164904862579283,0.0593654042988741,0.125,0.3,0.5086778608720192,0.003206332905327693,1,0,0
9106,0.2222222222222222,0.14164904862579283,0.0593654042988741,0.25,0.2,0.5086778608720192,0.0028666946978480605,1,0,0
9107,0.2222222222222222,0.14164904862579283,0.0593654042988741,0.125,0.1,0.5086778608720192,0.0032040174831610936,1,0,0
9108,0.1111111111111111,0.14164904862579283,0.0593654042988741,0.125,0.1,0.5086778608720192,0.005680340502926237,1,0,0
9109,0.2222222222222222,0.14164904862579283,0.0593654042988741,0.125,0.2,0.14373735948450214,0.0018376774196766368,1,0,0
9110,0.3333333333333333,0.14164904862579283,0.0593654042988741,0.25,0.2,0.14373735948450214,0.003799788879747858,1,0,0
9111,0.1111111111111111,0.14164904862579283,0.0593654042988741,0.125,0.1,0.14373735948450214,0.0030628839088928444,1,0,0
9113,0.1111111111111111,0.042283298097251586,0.06755373592630501,0.25,0.1,0.19585155919288838,0.013178215462033207,1,0,0
9114,0.3333333333333333,0.4355179704016914,0.06550665301944729,0.25,0.3,0.7112083156954048,0.0010043418680639978,1,0,0
9115,0.3333333333333333,0.4355179704016914,0.06550665301944729,0.25,0.2,0.7112083156954048,0.001765948594848215,1,0,0
9116,0.2222222222222222,0.48625792811839325,0.13920163766632548,0.25,0.1,0.5425897182634871,0.001071082317662609,1,0,0
9117,0.2222222222222222,0.5221987315010571,0.17911975435005117,0.125,0.2,0.4940971732279761,0.0013390430583019584,1,0,0
9118,0.2222222222222222,0.5221987315010571,0.17911975435005117,0.125,0.1,0.3731245002586896,0.0013899021635608542,1,0,0
9119,0.1111111111111111,0.5221987315010571,0.17911975435005117,0.125,0.1,0.3731245002586896,0.0028556463877248126,0,0,1
9120,0.2222222222222222,0.4693446088794926,0.17604912998976457,0.25,0.2,0.16701942523869998,0.0019651043693299265,1,0,0
9122,0.2222222222222222,0.26215644820295986,0.1105424769703173,0.125,0.2,0.406330840506091,0.0026149347790781104,1,0,0
9123,0.2222222222222222,0.26215644820295986,0.1105424769703173,0.125,0.2,0.406330840506091,0.002769557652691677,1,0,0
9124,0.4444444444444444,0.26215644820295986,0.1105424769703173,0.25,0.2,0.406330840506091,0.002785894679571048,1,0,0
9125,0.4444444444444444,0.26215644820295986,0.1105424769703173,0.25,0.2,0.406330840506091,0.00232136601752824,1,0,0
9126,0.3333333333333333,0.3023255813953489,0.11156601842374617,0.5,0.2,0.4990357932364423,0.003616936520394993,1,0,0
9127,0.3333333333333333,0.3023255813953489,0.11156601842374617,0.25,0.2,0.4990357932364423,0.0027909535519892534,1,0,0
9128,0.2222222222222222,0.6088794926004228,0.1811668372569089,0.125,0.1,0.14787639339635952,0.0009052035721933054,1,0,0
9129,0.1111111111111111,0.18816067653276958,0.08597748208802457,0.125,0.1,0.059357509054136684,0.009241810503742367,0,0,1
9132,0.3333333333333333,0.3805496828752643,0.09723643807574207,0.125,0.2,0.3104745778655755,0.0011750831902045226,1,0,0
9133,0.2222222222222222,0.3805496828752643,0.09723643807574207,0.125,0.1,0.3104745778655755,0.0010439793162258311,1,0,0
9134,0.1111111111111111,0.1522198731501057,0.18833162743091095,0.125,0.1,0.4044964959315178,0.00036724529610746996,0,0,1
9136,0.0,0.1522198731501057,0.18833162743091095,0.125,0.1,0.4044964959315178,0.00030477527144437606,0,0,1
9137,0.1111111111111111,0.1522198731501057,0.18833162743091095,0.125,0.1,0.4044964959315178,0.0009129970253539585,0,0,1
9138,0.2222222222222222,0.41437632135306557,0.07778915046059365,0.125,0.4,0.4956022764686515,0.0008966959711172868,1,0,0
9139,0.2222222222222222,0.41437632135306557,0.07778915046059365,0.125,0.2,0.4956022764686515,0.0012496792487448627,1,0,0
9140,0.3333333333333333,0.41437632135306557,0.07778915046059365,0.25,0.3,0.4956022764686515,0.0013181181012329405,1,0,0
9141,0.3333333333333333,0.41437632135306557,0.07778915046059365,0.25,0.2,0.4956022764686515,0.0017607985548365468,1,0,0
9142,0.1111111111111111,0.15856236786469347,0.04094165813715456,0.125,0.1,0.41743097690607217,0.005313260438185776,0,0,1
9143,0.2222222222222222,0.15856236786469347,0.04094165813715456,0.25,0.2,0.41743097690607217,0.006921411825002877,1,0,0
9144,0.3333333333333333,0.15856236786469347,0.04094165813715456,0.25,0.1,0.41743097690607217,0.00698391939695702,1,0,0
9145,0.2222222222222222,0.15856236786469347,0.04094165813715456,0.125,0.1,0.41743097690607217,0.003721526627322667,1,0,0
9146,0.2222222222222222,0.15856236786469347,0.04094165813715456,0.25,0.1,0.41743097690607217,0.006545773127883896,1,0,0
9147,0.2222222222222222,0.15856236786469347,0.04094165813715456,0.25,0.1,0.41743097690607217,0.007831996232958768,0,0,1
9148,0.4444444444444444,0.15856236786469347,0.04094165813715456,0.375,0.2,0.41743097690607217,0.005085146889917515,1,0,0
9149,0.2222222222222222,0.12050739957716702,0.07983623336745138,0.125,0.2,0.12139598325572645,0.0036503791251179486,1,0,0
9150,0.2222222222222222,0.2769556025369979,0.06141248720573183,0.25,0.2,0.22016838342505057,0.0022736749574566394,1,0,0
9151,0.2222222222222222,0.2769556025369979,0.06141248720573183,0.125,0.2,0.22016838342505057,0.0014717788934283796,1,0,0
9152,0.2222222222222222,0.2769556025369979,0.06141248720573183,0.125,0.2,0.22016838342505057,0.0015664790967739382,1,0,0
9153,0.3333333333333333,0.2769556025369979,0.06141248720573183,0.125,0.1,0.22016838342505057,0.0014919068246067547,1,0,0
9154,0.2222222222222222,0.5243128964059197,0.15967246673490276,0.125,0.2,0.48911151874323877,0.0010783679200767912,1,0,0
9155,0.2222222222222222,0.5243128964059197,0.15967246673490276,0.125,0.2,0.48911151874323877,0.0009334338846752492,1,0,0
9156,0.3333333333333333,0.0718816067653277,0.03172978505629478,0.25,0.0,0.15069846197262593,0.008804698666028121,1,0,0
9157,0.3333333333333333,0.0718816067653277,0.03172978505629478,0.25,0.2,0.15069846197262593,0.0049950669167871335,1,0,0
9160,0.2222222222222222,0.32558139534883723,0.13408393039918118,0.25,0.1,0.18794976717934245,0.003979974065563995,0,0,1
9161,0.2222222222222222,0.8033826638477801,0.20368474923234392,0.125,0.2,0.7838765815342646,0.0014713218990773029,1,0,0
9162,0.2222222222222222,0.7801268498942918,0.2047082906857728,0.125,0.0,0.09928977940830629,0.0008288333742223501,1,0,0
9163,0.2222222222222222,0.1543340380549683,0.14943705220061412,0.125,0.2,0.47142655566530267,0.004614337882425925,1,0,0
9164,0.3333333333333333,0.35306553911205074,0.1535312180143296,0.125,0.2,0.7023187996801655,0.003572171183763143,1,0,0
9165,0.1111111111111111,0.35306553911205074,0.1535312180143296,0.125,0.1,0.7023187996801655,0.005814586866601023,0,0,1
9166,0.3333333333333333,0.23678646934460887,0.04708290685772774,0.25,0.3,0.3988993932552561,0.0014116619692498924,1,0,0
9167,0.2222222222222222,0.23678646934460887,0.04708290685772774,0.125,0.2,0.3988993932552561,0.0013169822307767473,1,0,0
9168,0.2222222222222222,0.3403805496828753,0.09007164790174002,0.25,0.1,0.3826254644654532,0.0016951757833825662,1,0,0
9169,0.2222222222222222,0.3403805496828753,0.09007164790174002,0.125,0.3,0.3826254644654532,0.0016867080642677093,1,0,0
9170,0.2222222222222222,0.4312896405919662,0.06038894575230297,0.25,0.1,0.21047928131320257,0.0012821524209621084,1,0,0
9172,0.4444444444444444,0.4312896405919662,0.06038894575230297,0.5,0.5,0.21047928131320257,0.001750669905120191,1,0,0
9173,0.2222222222222222,0.23678646934460887,0.04708290685772774,0.125,0.2,0.1042754338930436,0.00150212242285698,1,0,0
9174,0.2222222222222222,0.23678646934460887,0.04708290685772774,0.125,0.2,0.1042754338930436,0.0015318043752959563,1,0,0
9176,0.2222222222222222,0.6828752642706131,0.8219037871033776,0.125,0.2,0.15704811626922535,0.0010133573641566349,1,0,0
9183,0.1111111111111111,0.11205073995771671,0.12487205731832139,0.25,0.2,0.5135694464042143,0.005290174382453663,1,0,0
9185,0.2222222222222222,0.13107822410147993,0.12589559877175024,0.25,0.1,0.2865810639198533,0.009174906982482231,1,0,0
9186,0.3333333333333333,0.13107822410147993,0.12589559877175024,0.25,0.2,0.2865810639198533,0.005998246697873669,1,0,0
9187,0.2222222222222222,0.13107822410147993,0.12589559877175024,0.25,0.2,0.2865810639198533,0.007596246445505692,0,1,0
9188,0.2222222222222222,0.45031712473572943,0.13817809621289662,0.25,0.2,0.16015239170311837,0.005516582220520104,0,1,0
9189,0.2222222222222222,0.45031712473572943,0.13817809621289662,0.125,0.2,0.16015239170311837,0.0013108135821050622,1,0,0
9190,0.2222222222222222,0.186046511627907,0.08290685772773797,0.125,0.1,0.12031419030149099,0.0019143560350044974,1,0,0
9191,0.2222222222222222,0.3382663847780127,0.19447287615148415,0.125,0.1,0.20718686797422511,0.0024483784894451556,1,0,0
9192,0.2222222222222222,0.3805496828752643,0.037871033776867964,0.25,0.1,0.24302713889280844,0.0013166468177009138,1,0,0
9193,0.2222222222222222,0.3890063424947146,0.02968270214943705,0.25,0.2,0.6321903955599455,0.0012171345497165654,1,0,0
9194,0.2222222222222222,0.3890063424947146,0.02968270214943705,0.125,0.2,0.6321903955599455,0.0010924690148799785,1,0,0
9196,0.2222222222222222,0.3890063424947146,0.02968270214943705,0.25,0.1,0.6321903955599455,0.001213340867821628,1,0,0
9197,0.3333333333333333,0.1649048625792812,0.08085977482088025,0.125,0.2,0.2426978975589107,0.003048231270002032,1,0,0
9199,0.2222222222222222,0.1649048625792812,0.08085977482088025,0.25,0.2,0.2426978975589107,0.005291458038247151,1,0,0
9202,0.2222222222222222,0.32769556025369984,0.038894575230296824,0.125,0.4,0.15366163397770566,0.0010152942354855715,1,0,0
9203,0.2222222222222222,0.21987315010570826,0.042988741044012284,0.125,0.2,0.0343351676779079,0.0012672127143286656,1,0,0
9204,0.2222222222222222,0.0718816067653277,0.03172978505629478,0.25,0.1,0.22924603734537416,0.01752100319464673,0,1,0
9205,0.1111111111111111,0.0718816067653277,0.03172978505629478,0.125,0.0,0.22924603734537416,0.008260737267983726,1,0,0
9206,0.1111111111111111,0.1141649048625793,0.10337768679631525,0.125,0.1,0.467616763087343,0.0006642423016288636,0,0,1
9208,0.1111111111111111,0.1141649048625793,0.10337768679631525,0.125,0.2,0.467616763087343,0.005186897253275505,1,0,0
9210,0.1111111111111111,0.1141649048625793,0.10337768679631525,0.125,0.1,0.467616763087343,0.0011417382389294804,0,0,1
9211,0.3333333333333333,0.1543340380549683,0.10440122824974411,0.25,0.3,0.10733267485066554,0.003644250045582932,1,0,0
9212,0.2222222222222222,0.1543340380549683,0.10440122824974411,0.25,0.4,0.10733267485066554,0.004036446447838375,1,0,0
9213,0.3333333333333333,0.53276955602537,0.17707267144319344,0.25,0.1,0.37956822350783126,0.0014902999115467982,1,0,0
9214,0.3333333333333333,0.2558139534883721,0.0849539406345957,0.125,0.2,0.048210338177884386,0.0022216427933078645,1,0,0
9215,0.2222222222222222,0.13530655391120508,0.012282497441146366,0.125,0.1,0.06674192182870044,0.004770474428484178,1,0,0
9216,0.2222222222222222,0.34460887949260044,0.0767656090071648,0.125,0.2,0.371102017779032,0.0010544978825375614,1,0,0
9217,0.1111111111111111,0.12473572938689219,0.1473899692937564,0.125,0.2,0.2015897652979634,0.0063824432097791504,0,1,0
9220,0.0,0.12473572938689219,0.1473899692937564,0.125,0.1,0.2015897652979634,0.000384823940741471,0,0,1
9221,0.2222222222222222,0.17758985200845667,0.14841351074718526,0.25,0.2,0.3956540143925497,0.00581736321769218,1,0,0
9222,0.2222222222222222,0.17758985200845667,0.14841351074718526,0.25,0.2,0.3956540143925497,0.004131728777965046,1,0,0
9224,0.3333333333333333,0.09090909090909091,0.032753326509723645,0.25,0.2,0.21301914303184233,0.006230522366836133,1,0,0
9225,0.3333333333333333,0.24101479915433405,0.20880245649948823,0.25,0.2,0.0944452283523823,0.003975052233770468,1,0,0
9226,0.3333333333333333,0.6701902748414377,0.34493346980552714,0.25,0.2,0.15102770330652368,0.0006847564904509603,1,0,0
9227,0.3333333333333333,0.6300211416490487,0.345957011258956,0.25,0.1,0.203612247777621,0.00046128057655525916,1,0,0
9228,0.4444444444444444,0.6701902748414377,0.34493346980552714,0.25,0.2,0.26696768731480175,0.0005593085901426653,1,0,0
9229,0.2222222222222222,0.42283298097251587,0.1985670419651996,0.375,0.2,0.2715300315130991,0.012153653178939986,0,1,0
9231,0.2222222222222222,0.42283298097251587,0.1985670419651996,0.125,0.2,0.2715300315130991,0.002160711517635374,1,0,0
9232,0.2222222222222222,0.06342494714587739,0.21084953940634596,0.125,0.0,0.07666619632190395,0.013487294647335592,1,0,0
9234,0.2222222222222222,0.06342494714587739,0.21084953940634596,0.25,0.1,0.07666619632190395,0.007927208416526839,1,0,0
9235,0.2222222222222222,0.3784355179704017,0.08393039918116683,0.25,0.1,0.47692958938902213,0.0007515886586504715,1,0,0
9236,0.3333333333333333,0.3784355179704017,0.08393039918116683,0.25,0.1,0.47692958938902213,0.001084631132244213,1,0,0
9237,0.3333333333333333,0.3784355179704017,0.08393039918116683,0.25,0.3,0.47692958938902213,0.0013712472748311935,1,0,0
9238,0.2222222222222222,0.3784355179704017,0.08393039918116683,0.125,0.2,0.47692958938902213,0.0012988189158409562,1,0,0
9239,0.2222222222222222,0.34249471458773784,0.09621289662231321,0.125,0.2,0.16471473590141575,0.002671135396558858,0,0,1
9240,0.2222222222222222,0.13107822410147993,0.03991811668372569,0.25,0.2,0.2748224448520766,0.0041811203915645585,1,0,0
9241,0.1111111111111111,0.13107822410147993,0.03991811668372569,0.125,0.0,0.2748224448520766,0.0063985659055577305,1,0,0
9242,0.1111111111111111,0.13107822410147993,0.03991811668372569,0.125,0.0,0.2748224448520766,0.0040738626641372705,1,0,0
9243,0.2222222222222222,0.3023255813953489,0.19344933469805528,0.25,0.2,0.10187667560321716,0.004235531449446614,1,0,0
9244,0.4444444444444444,0.5602536997885835,0.14124872057318322,0.25,0.2,0.37114905225530315,0.0007880027732607352,1,0,0
9245,0.2222222222222222,0.5602536997885835,0.14124872057318322,0.25,0.2,0.37114905225530315,0.0008943337493229068,1,0,0
9247,0.3333333333333333,0.4545454545454546,0.19959058341862845,0.25,0.2,0.15337942712007901,0.005091116044763504,0,1,0
9248,0.1111111111111111,0.30021141649048627,0.15250767656090072,0.125,0.1,0.610366398570152,0.0049310341648028866,0,0,1
9249,0.1111111111111111,0.30021141649048627,0.15250767656090072,0.125,0.1,0.610366398570152,0.004466148982766966,0,0,1
9250,0.2222222222222222,0.30021141649048627,0.15250767656090072,0.125,0.2,0.610366398570152,0.0023444202536939004,1,0,0
9251,0.2222222222222222,0.30021141649048627,0.15250767656090072,0.25,0.2,0.610366398570152,0.0046037556546611805,0,1,0
9252,0.4444444444444444,0.30021141649048627,0.15250767656090072,0.25,0.2,0.610366398570152,0.002614244759219008,1,0,0
9253,0.2222222222222222,0.39746300211416496,0.17400204708290687,0.25,0.2,0.3162598184469216,0.001566816954169545,1,0,0
9254,0.2222222222222222,0.2135306553911205,0.1668372569089048,0.25,0.2,0.19063073232679553,0.005090064760775703,1,0,0
9257,0.1111111111111111,0.2135306553911205,0.1668372569089048,0.125,0.1,0.19063073232679553,0.0005357294153936359,0,0,1
9258,0.3333333333333333,0.21987315010570826,0.042988741044012284,0.25,0.2,0.08945957386764498,0.002706043801239501,1,0,0
9259,0.1111111111111111,0.03805496828752643,0.052200614124872056,0.125,0.0,0.30252575137575843,0.013205070156492832,1,0,0
9260,0.2222222222222222,0.11205073995771671,0.07164790174002048,0.125,0.1,0.5162033770753963,0.004738935908850146,1,0,0
9261,0.3333333333333333,0.32558139534883723,0.13408393039918118,0.25,0.2,0.2156060392267532,0.0037678356524263306,0,1,0
9262,0.1111111111111111,0.23678646934460887,0.04708290685772774,0.125,0.1,0.10639198532524341,0.005921729572861047,0,0,1
9263,0.3333333333333333,0.23678646934460887,0.04708290685772774,0.25,0.2,0.10639198532524341,0.0021084484087569725,1,0,0
9264,0.3333333333333333,0.2600422832980973,0.1699078812691914,0.25,0.2,0.13334274022858755,0.003305413947174646,1,0,0
9265,0.2222222222222222,0.2600422832980973,0.1699078812691914,0.125,0.1,0.13334274022858755,0.003026500385601708,1,0,0
9266,0.1111111111111111,0.2600422832980973,0.1699078812691914,0.125,0.1,0.1015003997930483,0.002040725080927889,1,0,0
9267,0.2222222222222222,0.2600422832980973,0.1699078812691914,0.125,0.1,0.1015003997930483,0.004748950509871379,0,0,1
9268,0.3333333333333333,0.32769556025369984,0.17093142272262027,0.25,0.2,0.1553548751234655,0.0026058732416869702,1,0,0
9269,0.2222222222222222,0.32769556025369984,0.17093142272262027,0.125,0.2,0.1553548751234655,0.0018884779338014042,1,0,0
9270,0.0,0.24101479915433405,0.20880245649948823,0.125,0.1,0.14999294482855932,0.0002888546299644256,0,0,1
9272,0.2222222222222222,0.4545454545454546,0.19959058341862845,0.25,0.2,0.22096796952165937,0.002762907650248561,1,0,0
9274,0.2222222222222222,0.17970401691331925,0.04503582395087001,0.125,0.1,0.3337566436197733,0.002239904259492345,0,0,1
9276,0.2222222222222222,0.07399577167019028,0.21187308085977483,0.25,0.2,0.3884577395230704,0.013842660023663115,1,0,0
9279,0.2222222222222222,0.09725158562367865,0.18526100307062435,0.25,0.0,0.3446686421146701,0.013409853737889376,1,0,0
9280,0.2222222222222222,0.17758985200845667,0.0736949846468782,0.125,0.2,0.6673251493344622,0.0022773056805072927,1,0,0
9281,0.4444444444444444,0.17758985200845667,0.0736949846468782,0.25,0.2,0.6673251493344622,0.0033428383091362603,1,0,0
9282,0.2222222222222222,0.17758985200845667,0.0736949846468782,0.125,0.0,0.6673251493344622,0.003478190212219133,1,0,0
9283,0.3333333333333333,0.17758985200845667,0.0736949846468782,0.125,0.2,0.6673251493344622,0.0019736696564934086,1,0,0
